assembly	chromosome
boechera_stricta	Scaffold12132
boechera_stricta	Scaffold12135
boechera_stricta	Scaffold12184
boechera_stricta	Scaffold12206
boechera_stricta	Scaffold12228
boechera_stricta	Scaffold12236
boechera_stricta	Scaffold12290
boechera_stricta	Scaffold12302
boechera_stricta	Scaffold12319
boechera_stricta	Scaffold1234
boechera_stricta	Scaffold12396
boechera_stricta	Scaffold124
boechera_stricta	Scaffold12402
boechera_stricta	Scaffold12421
boechera_stricta	Scaffold12433
boechera_stricta	Scaffold12468
boechera_stricta	Scaffold12474
boechera_stricta	Scaffold12481
boechera_stricta	Scaffold12494
boechera_stricta	Scaffold1254
boechera_stricta	Scaffold12550
boechera_stricta	Scaffold12587
boechera_stricta	Scaffold12589
boechera_stricta	Scaffold12599
boechera_stricta	Scaffold12614
boechera_stricta	Scaffold12645
boechera_stricta	Scaffold12659
boechera_stricta	Scaffold12722
boechera_stricta	Scaffold12837
boechera_stricta	Scaffold12845
boechera_stricta	Scaffold12856
boechera_stricta	Scaffold12857
boechera_stricta	Scaffold12863
boechera_stricta	Scaffold12911
boechera_stricta	Scaffold12938
boechera_stricta	Scaffold12948
boechera_stricta	Scaffold13083
boechera_stricta	Scaffold13128
boechera_stricta	Scaffold13129
boechera_stricta	Scaffold13130
boechera_stricta	Scaffold13158
boechera_stricta	Scaffold13167
boechera_stricta	Scaffold13174
boechera_stricta	Scaffold13175
boechera_stricta	Scaffold13189
boechera_stricta	Scaffold13208
boechera_stricta	Scaffold13218
boechera_stricta	Scaffold13275
boechera_stricta	Scaffold13307
boechera_stricta	Scaffold13389
boechera_stricta	Scaffold13404
boechera_stricta	Scaffold13452
boechera_stricta	Scaffold13470
boechera_stricta	Scaffold13553
boechera_stricta	Scaffold13670
boechera_stricta	Scaffold13671
boechera_stricta	Scaffold13709
boechera_stricta	Scaffold13722
boechera_stricta	Scaffold13771
boechera_stricta	Scaffold13790
boechera_stricta	Scaffold13825
boechera_stricta	Scaffold13839
boechera_stricta	Scaffold13848
boechera_stricta	Scaffold13877
boechera_stricta	Scaffold13944
boechera_stricta	Scaffold14018
boechera_stricta	Scaffold14199
boechera_stricta	Scaffold142
boechera_stricta	Scaffold1421
boechera_stricta	Scaffold14216
boechera_stricta	Scaffold14268
boechera_stricta	Scaffold14282
boechera_stricta	Scaffold14289
boechera_stricta	Scaffold14300
boechera_stricta	Scaffold14319
boechera_stricta	Scaffold14352
boechera_stricta	Scaffold14402
boechera_stricta	Scaffold14403
boechera_stricta	Scaffold14419
boechera_stricta	Scaffold14437
boechera_stricta	Scaffold14452
boechera_stricta	Scaffold14477
boechera_stricta	Scaffold14496
boechera_stricta	Scaffold14511
boechera_stricta	Scaffold14547
boechera_stricta	Scaffold14549
boechera_stricta	Scaffold1456
boechera_stricta	Scaffold146
boechera_stricta	Scaffold1460
boechera_stricta	Scaffold14612
boechera_stricta	Scaffold14690
boechera_stricta	Scaffold14712
boechera_stricta	Scaffold14729
boechera_stricta	Scaffold14753
boechera_stricta	Scaffold14770
boechera_stricta	Scaffold1478
boechera_stricta	Scaffold14780
boechera_stricta	Scaffold14830
boechera_stricta	Scaffold14866
boechera_stricta	Scaffold14881
boechera_stricta	Scaffold15057
boechera_stricta	Scaffold15089
boechera_stricta	Scaffold15141
boechera_stricta	Scaffold1522
boechera_stricta	Scaffold1525
boechera_stricta	Scaffold15301
boechera_stricta	Scaffold15374
boechera_stricta	Scaffold15383
boechera_stricta	Scaffold15412
boechera_stricta	Scaffold15466
boechera_stricta	Scaffold15516
boechera_stricta	Scaffold15530
boechera_stricta	Scaffold15563
boechera_stricta	Scaffold15618
boechera_stricta	Scaffold15654
boechera_stricta	Scaffold15697
boechera_stricta	Scaffold15733
boechera_stricta	Scaffold15774
boechera_stricta	Scaffold15783
boechera_stricta	Scaffold15816
boechera_stricta	Scaffold15860
boechera_stricta	Scaffold15862
boechera_stricta	Scaffold15894
boechera_stricta	Scaffold15998
boechera_stricta	Scaffold1601
boechera_stricta	Scaffold16048
boechera_stricta	Scaffold16074
boechera_stricta	Scaffold16133
boechera_stricta	Scaffold16189
boechera_stricta	Scaffold16228
boechera_stricta	Scaffold16315
boechera_stricta	Scaffold16327
boechera_stricta	Scaffold16335
boechera_stricta	Scaffold16346
boechera_stricta	Scaffold16371
boechera_stricta	Scaffold1643
boechera_stricta	Scaffold16435
boechera_stricta	Scaffold16457
boechera_stricta	Scaffold16464
boechera_stricta	Scaffold16481
boechera_stricta	Scaffold16558
boechera_stricta	Scaffold16620
boechera_stricta	Scaffold16622
boechera_stricta	Scaffold16680
boechera_stricta	Scaffold16833
boechera_stricta	Scaffold16836
boechera_stricta	Scaffold1684
boechera_stricta	Scaffold16879
boechera_stricta	Scaffold16926
boechera_stricta	Scaffold1693
boechera_stricta	Scaffold16953
boechera_stricta	Scaffold16958
boechera_stricta	Scaffold16967
boechera_stricta	Scaffold17016
boechera_stricta	Scaffold17053
boechera_stricta	Scaffold17056
boechera_stricta	Scaffold17070
boechera_stricta	Scaffold17091
boechera_stricta	Scaffold17145
boechera_stricta	Scaffold17161
boechera_stricta	Scaffold17208
boechera_stricta	Scaffold1724
boechera_stricta	Scaffold17302
boechera_stricta	Scaffold17364
boechera_stricta	Scaffold1739
boechera_stricta	Scaffold17402
boechera_stricta	Scaffold17463
boechera_stricta	Scaffold17540
boechera_stricta	Scaffold17549
boechera_stricta	Scaffold17583
boechera_stricta	Scaffold17584
boechera_stricta	Scaffold17586
boechera_stricta	Scaffold17645
boechera_stricta	Scaffold17721
boechera_stricta	Scaffold1774
boechera_stricta	Scaffold17775
boechera_stricta	Scaffold17783
boechera_stricta	Scaffold17909
boechera_stricta	Scaffold17967
boechera_stricta	Scaffold18002
boechera_stricta	Scaffold18060
boechera_stricta	Scaffold18115
boechera_stricta	Scaffold18188
boechera_stricta	Scaffold18214
boechera_stricta	Scaffold18267
boechera_stricta	Scaffold18308
boechera_stricta	Scaffold18320
boechera_stricta	Scaffold18351
boechera_stricta	Scaffold18362
boechera_stricta	Scaffold1845
boechera_stricta	Scaffold18473
boechera_stricta	Scaffold18569
boechera_stricta	Scaffold18606
boechera_stricta	Scaffold18722
boechera_stricta	Scaffold18740
boechera_stricta	Scaffold18809
boechera_stricta	Scaffold18813
boechera_stricta	Scaffold18857
boechera_stricta	Scaffold18898
boechera_stricta	Scaffold18901
boechera_stricta	Scaffold18921
boechera_stricta	Scaffold18975
boechera_stricta	Scaffold18994
boechera_stricta	Scaffold19001
boechera_stricta	Scaffold19006
boechera_stricta	Scaffold19023
boechera_stricta	Scaffold19046
boechera_stricta	Scaffold19110
boechera_stricta	Scaffold19216
boechera_stricta	Scaffold19220
boechera_stricta	Scaffold19236
boechera_stricta	Scaffold19244
boechera_stricta	Scaffold19272
boechera_stricta	Scaffold19280
boechera_stricta	Scaffold19324
boechera_stricta	Scaffold19412
boechera_stricta	Scaffold19416
boechera_stricta	Scaffold19424
boechera_stricta	Scaffold19427
boechera_stricta	Scaffold19479
boechera_stricta	Scaffold19543
boechera_stricta	Scaffold19549
boechera_stricta	Scaffold19559
boechera_stricta	Scaffold1964
boechera_stricta	Scaffold19765
boechera_stricta	Scaffold19766
boechera_stricta	Scaffold19797
boechera_stricta	Scaffold19812
boechera_stricta	Scaffold19907
boechera_stricta	Scaffold19961
boechera_stricta	Scaffold19983
boechera_stricta	Scaffold20012
boechera_stricta	Scaffold20041
boechera_stricta	Scaffold20055
boechera_stricta	Scaffold201
boechera_stricta	Scaffold20129
boechera_stricta	Scaffold20175
boechera_stricta	Scaffold20184
boechera_stricta	Scaffold2021
boechera_stricta	Scaffold20217
boechera_stricta	Scaffold20300
boechera_stricta	Scaffold20310
boechera_stricta	Scaffold20311
boechera_stricta	Scaffold20332
boechera_stricta	Scaffold20341
boechera_stricta	Scaffold20393
boechera_stricta	Scaffold20415
boechera_stricta	Scaffold20457
boechera_stricta	Scaffold20471
boechera_stricta	Scaffold20483
boechera_stricta	Scaffold20485
boechera_stricta	Scaffold20505
boechera_stricta	Scaffold20524
boechera_stricta	Scaffold20558
boechera_stricta	Scaffold20559
boechera_stricta	Scaffold20625
boechera_stricta	Scaffold2066
boechera_stricta	Scaffold2074
boechera_stricta	Scaffold20773
boechera_stricta	Scaffold20821
boechera_stricta	Scaffold20829
boechera_stricta	Scaffold20889
boechera_stricta	Scaffold20890
boechera_stricta	Scaffold20903
boechera_stricta	Scaffold20905
boechera_stricta	Scaffold20910
boechera_stricta	Scaffold20954
boechera_stricta	Scaffold20968
boechera_stricta	Scaffold20974
boechera_stricta	Scaffold2099
boechera_stricta	Scaffold21077
boechera_stricta	Scaffold21132
boechera_stricta	Scaffold21137
boechera_stricta	Scaffold21193
boechera_stricta	Scaffold21213
boechera_stricta	Scaffold21234
boechera_stricta	Scaffold2128
boechera_stricta	Scaffold21302
boechera_stricta	Scaffold21356
boechera_stricta	Scaffold21382
boechera_stricta	Scaffold21384
boechera_stricta	Scaffold21418
boechera_stricta	Scaffold21419
boechera_stricta	Scaffold21422
boechera_stricta	Scaffold21424
boechera_stricta	Scaffold21472
boechera_stricta	Scaffold21515
boechera_stricta	Scaffold21524
boechera_stricta	Scaffold21532
boechera_stricta	Scaffold21554
boechera_stricta	Scaffold21558
boechera_stricta	Scaffold21633
boechera_stricta	Scaffold21703
boechera_stricta	Scaffold21713
boechera_stricta	Scaffold21734
boechera_stricta	Scaffold21738
boechera_stricta	Scaffold21777
boechera_stricta	Scaffold2179
boechera_stricta	Scaffold21794
boechera_stricta	Scaffold21807
boechera_stricta	Scaffold21879
boechera_stricta	Scaffold21942
boechera_stricta	Scaffold21979
boechera_stricta	Scaffold2199
boechera_stricta	Scaffold21996
boechera_stricta	Scaffold22000
boechera_stricta	Scaffold221
boechera_stricta	Scaffold22109
boechera_stricta	Scaffold22157
boechera_stricta	Scaffold22179
boechera_stricta	Scaffold22216
boechera_stricta	Scaffold22246
boechera_stricta	Scaffold22252
boechera_stricta	Scaffold22300
boechera_stricta	Scaffold22391
boechera_stricta	Scaffold22437
boechera_stricta	Scaffold22461
boechera_stricta	Scaffold22475
boechera_stricta	Scaffold22495
boechera_stricta	Scaffold22539
boechera_stricta	Scaffold22545
boechera_stricta	Scaffold22549
boechera_stricta	Scaffold22592
boechera_stricta	Scaffold22598
boechera_stricta	Scaffold22628
boechera_stricta	Scaffold2265
boechera_stricta	Scaffold22684
boechera_stricta	Scaffold22685
boechera_stricta	Scaffold22687
boechera_stricta	Scaffold22706
boechera_stricta	Scaffold22721
boechera_stricta	Scaffold22728
boechera_stricta	Scaffold22752
boechera_stricta	Scaffold22772
boechera_stricta	Scaffold22798
boechera_stricta	Scaffold22820
boechera_stricta	Scaffold22929
boechera_stricta	Scaffold22948
boechera_stricta	Scaffold22970
boechera_stricta	Scaffold22990
boechera_stricta	Scaffold23003
boechera_stricta	Scaffold23083
boechera_stricta	Scaffold23140
boechera_stricta	Scaffold23146
boechera_stricta	Scaffold23151
boechera_stricta	Scaffold23172
boechera_stricta	Scaffold23202
boechera_stricta	Scaffold23204
boechera_stricta	Scaffold23208
boechera_stricta	Scaffold23277
boechera_stricta	Scaffold23300
boechera_stricta	Scaffold23312
boechera_stricta	Scaffold23327
boechera_stricta	Scaffold23341
boechera_stricta	Scaffold2335
boechera_stricta	Scaffold23378
boechera_stricta	Scaffold23379
boechera_stricta	Scaffold23447
boechera_stricta	Scaffold23493
boechera_stricta	Scaffold23496
boechera_stricta	Scaffold23515
boechera_stricta	Scaffold23516
boechera_stricta	Scaffold23565
boechera_stricta	Scaffold23568
boechera_stricta	Scaffold23580
boechera_stricta	Scaffold23599
boechera_stricta	Scaffold23615
boechera_stricta	Scaffold23781
boechera_stricta	Scaffold23794
boechera_stricta	Scaffold23798
boechera_stricta	Scaffold23838
boechera_stricta	Scaffold23847
boechera_stricta	Scaffold2385
boechera_stricta	Scaffold2392
boechera_stricta	Scaffold23954
boechera_stricta	Scaffold23989
boechera_stricta	Scaffold23997
boechera_stricta	Scaffold2401
boechera_stricta	Scaffold24020
boechera_stricta	Scaffold24086
boechera_stricta	Scaffold24095
boechera_stricta	Scaffold24145
boechera_stricta	Scaffold24146
boechera_stricta	Scaffold24162
boechera_stricta	Scaffold24242
boechera_stricta	Scaffold24281
boechera_stricta	Scaffold24340
boechera_stricta	Scaffold24355
boechera_stricta	Scaffold24399
boechera_stricta	Scaffold2444
boechera_stricta	Scaffold24479
boechera_stricta	Scaffold24482
boechera_stricta	Scaffold24513
boechera_stricta	Scaffold24561
boechera_stricta	Scaffold24564
boechera_stricta	Scaffold24614
boechera_stricta	Scaffold2470
boechera_stricta	Scaffold24748
boechera_stricta	Scaffold24898
boechera_stricta	Scaffold24901
boechera_stricta	Scaffold24950
boechera_stricta	Scaffold24976
boechera_stricta	Scaffold25004
boechera_stricta	Scaffold25038
boechera_stricta	Scaffold25039
boechera_stricta	Scaffold25050
boechera_stricta	Scaffold25074
boechera_stricta	Scaffold25101
boechera_stricta	Scaffold25147
boechera_stricta	Scaffold25213
boechera_stricta	Scaffold25219
boechera_stricta	Scaffold25272
boechera_stricta	Scaffold25281
boechera_stricta	Scaffold25301
boechera_stricta	Scaffold25371
boechera_stricta	Scaffold25375
boechera_stricta	Scaffold25426
boechera_stricta	Scaffold25453
boechera_stricta	Scaffold25460
boechera_stricta	Scaffold25463
boechera_stricta	Scaffold25494
boechera_stricta	Scaffold25496
boechera_stricta	Scaffold25508
boechera_stricta	Scaffold25517
boechera_stricta	Scaffold25525
boechera_stricta	Scaffold25534
boechera_stricta	Scaffold25542
boechera_stricta	Scaffold25570
boechera_stricta	Scaffold25599
boechera_stricta	Scaffold25628
boechera_stricta	Scaffold2567
boechera_stricta	Scaffold2570
boechera_stricta	Scaffold25741
boechera_stricta	Scaffold25759
boechera_stricta	Scaffold25832
boechera_stricta	Scaffold25849
boechera_stricta	Scaffold25889
boechera_stricta	Scaffold2590
boechera_stricta	Scaffold25993
boechera_stricta	Scaffold26028
boechera_stricta	Scaffold26056
boechera_stricta	Scaffold26092
boechera_stricta	Scaffold26128
boechera_stricta	Scaffold26178
boechera_stricta	Scaffold2618
boechera_stricta	Scaffold26228
boechera_stricta	Scaffold2625
boechera_stricta	Scaffold2626
boechera_stricta	Scaffold26273
boechera_stricta	Scaffold26286
boechera_stricta	Scaffold26309
boechera_stricta	Scaffold2632
boechera_stricta	Scaffold26326
boechera_stricta	Scaffold2633
boechera_stricta	Scaffold26417
boechera_stricta	Scaffold26435
boechera_stricta	Scaffold2647
boechera_stricta	Scaffold2651
boechera_stricta	Scaffold26527
boechera_stricta	Scaffold26570
boechera_stricta	Scaffold26613
boechera_stricta	Scaffold26675
boechera_stricta	Scaffold26681
boechera_stricta	Scaffold26689
boechera_stricta	Scaffold2670
boechera_stricta	Scaffold2679
boechera_stricta	Scaffold26833
boechera_stricta	Scaffold26854
boechera_stricta	Scaffold26925
boechera_stricta	Scaffold26959
boechera_stricta	Scaffold26991
boechera_stricta	Scaffold2708
boechera_stricta	Scaffold27086
boechera_stricta	Scaffold27102
boechera_stricta	Scaffold27144
boechera_stricta	Scaffold27205
boechera_stricta	Scaffold27274
boechera_stricta	Scaffold27299
boechera_stricta	Scaffold27375
boechera_stricta	Scaffold2748
boechera_stricta	Scaffold27539
boechera_stricta	Scaffold27618
boechera_stricta	Scaffold27681
boechera_stricta	Scaffold27840
boechera_stricta	Scaffold27865
boechera_stricta	Scaffold27895
boechera_stricta	Scaffold27970
boechera_stricta	Scaffold27991
boechera_stricta	Scaffold28047
boechera_stricta	Scaffold28160
boechera_stricta	Scaffold28243
boechera_stricta	Scaffold28252
boechera_stricta	Scaffold28264
boechera_stricta	Scaffold28354
boechera_stricta	Scaffold2837
boechera_stricta	Scaffold28508
boechera_stricta	Scaffold28574
boechera_stricta	Scaffold28581
boechera_stricta	Scaffold28625
boechera_stricta	Scaffold2871
boechera_stricta	Scaffold28714
boechera_stricta	Scaffold28741
boechera_stricta	Scaffold28766
boechera_stricta	Scaffold28794
boechera_stricta	Scaffold28830
boechera_stricta	Scaffold28883
boechera_stricta	Scaffold28903
boechera_stricta	Scaffold28912
boechera_stricta	Scaffold28994
boechera_stricta	Scaffold2900
boechera_stricta	Scaffold29002
boechera_stricta	Scaffold2902
boechera_stricta	Scaffold29027
boechera_stricta	Scaffold29044
boechera_stricta	Scaffold29080
boechera_stricta	Scaffold29094
boechera_stricta	Scaffold29174
boechera_stricta	Scaffold29208
boechera_stricta	Scaffold29223
boechera_stricta	Scaffold29228
boechera_stricta	Scaffold29246
boechera_stricta	Scaffold29257
boechera_stricta	Scaffold29268
boechera_stricta	Scaffold29344
boechera_stricta	Scaffold29375
boechera_stricta	Scaffold29396
boechera_stricta	Scaffold29442
boechera_stricta	Scaffold29502
boechera_stricta	Scaffold29505
boechera_stricta	Scaffold29514
boechera_stricta	Scaffold29575
boechera_stricta	Scaffold29590
boechera_stricta	Scaffold29654
boechera_stricta	Scaffold29686
boechera_stricta	Scaffold29767
boechera_stricta	Scaffold2978
boechera_stricta	Scaffold29808
boechera_stricta	Scaffold29826
boechera_stricta	Scaffold29827
boechera_stricta	Scaffold2983
boechera_stricta	Scaffold2984
boechera_stricta	Scaffold29863
boechera_stricta	Scaffold29864
boechera_stricta	Scaffold29938
boechera_stricta	Scaffold2994
boechera_stricta	Scaffold29941
boechera_stricta	Scaffold29964
boechera_stricta	Scaffold29981
boechera_stricta	Scaffold29998
boechera_stricta	Scaffold30009
boechera_stricta	Scaffold30057
boechera_stricta	Scaffold30058
boechera_stricta	Scaffold30141
boechera_stricta	Scaffold30163
boechera_stricta	Scaffold30176
boechera_stricta	Scaffold30201
boechera_stricta	Scaffold30222
boechera_stricta	Scaffold30271
boechera_stricta	Scaffold30275
boechera_stricta	Scaffold30286
boechera_stricta	Scaffold30287
boechera_stricta	Scaffold30312
boechera_stricta	Scaffold30373
boechera_stricta	Scaffold30410
boechera_stricta	Scaffold30420
boechera_stricta	Scaffold30440
boechera_stricta	Scaffold30456
boechera_stricta	Scaffold30515
boechera_stricta	Scaffold3053
boechera_stricta	Scaffold30671
boechera_stricta	Scaffold30720
boechera_stricta	Scaffold3119
boechera_stricta	Scaffold3125
boechera_stricta	Scaffold3127
boechera_stricta	Scaffold3148
boechera_stricta	Scaffold3209
boechera_stricta	Scaffold3227
boechera_stricta	Scaffold3279
boechera_stricta	Scaffold3280
boechera_stricta	Scaffold3288
boechera_stricta	Scaffold3309
boechera_stricta	Scaffold3329
boechera_stricta	Scaffold3359
boechera_stricta	Scaffold3593
boechera_stricta	Scaffold3595
boechera_stricta	Scaffold3640
boechera_stricta	Scaffold3717
boechera_stricta	Scaffold3724
boechera_stricta	Scaffold3734
boechera_stricta	Scaffold3742
boechera_stricta	Scaffold3745
boechera_stricta	Scaffold3750
boechera_stricta	Scaffold3751
boechera_stricta	Scaffold3816
boechera_stricta	Scaffold3853
boechera_stricta	Scaffold3877
boechera_stricta	Scaffold3933
boechera_stricta	Scaffold3979
boechera_stricta	Scaffold3999
boechera_stricta	Scaffold4096
boechera_stricta	Scaffold4104
boechera_stricta	Scaffold4121
boechera_stricta	Scaffold4129
boechera_stricta	Scaffold415
boechera_stricta	Scaffold4201
boechera_stricta	Scaffold4219
boechera_stricta	Scaffold4241
boechera_stricta	Scaffold4262
boechera_stricta	Scaffold4267
boechera_stricta	Scaffold4283
boechera_stricta	Scaffold4318
boechera_stricta	Scaffold4384
boechera_stricta	Scaffold4450
boechera_stricta	Scaffold4471
boechera_stricta	Scaffold4485
boechera_stricta	Scaffold4575
boechera_stricta	Scaffold4635
boechera_stricta	Scaffold4696
boechera_stricta	Scaffold4704
boechera_stricta	Scaffold4766
boechera_stricta	Scaffold4779
boechera_stricta	Scaffold4786
boechera_stricta	Scaffold4824
boechera_stricta	Scaffold4825
boechera_stricta	Scaffold4839
boechera_stricta	Scaffold4905
boechera_stricta	Scaffold4910
boechera_stricta	Scaffold4962
boechera_stricta	Scaffold4965
boechera_stricta	Scaffold4970
boechera_stricta	Scaffold4982
boechera_stricta	Scaffold5022
boechera_stricta	Scaffold5024
boechera_stricta	Scaffold5055
boechera_stricta	Scaffold506
boechera_stricta	Scaffold5094
boechera_stricta	Scaffold5109
boechera_stricta	Scaffold5150
boechera_stricta	Scaffold5168
boechera_stricta	Scaffold5214
boechera_stricta	Scaffold5218
boechera_stricta	Scaffold5224
boechera_stricta	Scaffold5241
boechera_stricta	Scaffold5252
boechera_stricta	Scaffold527
boechera_stricta	Scaffold5325
boechera_stricta	Scaffold5342
boechera_stricta	Scaffold5359
boechera_stricta	Scaffold5512
boechera_stricta	Scaffold5541
boechera_stricta	Scaffold556
boechera_stricta	Scaffold561
boechera_stricta	Scaffold5643
boechera_stricta	Scaffold5644
boechera_stricta	Scaffold5646
boechera_stricta	Scaffold568
boechera_stricta	Scaffold5763
boechera_stricta	Scaffold5776
boechera_stricta	Scaffold5835
boechera_stricta	Scaffold5898
boechera_stricta	Scaffold5942
boechera_stricta	Scaffold597
boechera_stricta	Scaffold6020
boechera_stricta	Scaffold6036
boechera_stricta	Scaffold6053
boechera_stricta	Scaffold610
boechera_stricta	Scaffold6128
boechera_stricta	Scaffold6153
boechera_stricta	Scaffold6192
boechera_stricta	Scaffold6230
boechera_stricta	Scaffold6251
boechera_stricta	Scaffold6266
boechera_stricta	Scaffold6279
boechera_stricta	Scaffold6300
boechera_stricta	Scaffold6309
boechera_stricta	Scaffold6371
boechera_stricta	Scaffold6411
boechera_stricta	Scaffold6428
boechera_stricta	Scaffold6569
boechera_stricta	Scaffold6570
boechera_stricta	Scaffold6587
boechera_stricta	Scaffold6701
boechera_stricta	Scaffold6704
boechera_stricta	Scaffold672
boechera_stricta	Scaffold6730
boechera_stricta	Scaffold675
boechera_stricta	Scaffold6758
boechera_stricta	Scaffold6769
boechera_stricta	Scaffold6773
boechera_stricta	Scaffold682
boechera_stricta	Scaffold6864
boechera_stricta	Scaffold6879
boechera_stricta	Scaffold6884
boechera_stricta	Scaffold6885
boechera_stricta	Scaffold6903
boechera_stricta	Scaffold6922
boechera_stricta	Scaffold6964
boechera_stricta	Scaffold697
